,width,height,file_name,license,flickr_url,coco_url,date_captured,category_id,area,bbox,iscrowd,id
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,10472.22,"[508.2, 158.8, 90.2, 116.1]",0,19154
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,9387.36,"[482.0, 158.1, 84.8, 110.7]",0,19155
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,21480.9,"[441.1, 234.0, 159.0, 135.1]",0,19156
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,0,9446.22,"[480.8, 277.0, 102.9, 91.8]",0,19157
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,5315.02,"[507.2, 317.0, 90.7, 58.6]",0,19158
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,7,2843.58,"[584.1, 320.7, 57.1, 49.8]",0,19159
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,1026.04,"[359.1, 374.2, 45.2, 22.7]",0,19160
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2698.56,"[358.9, 358.3, 93.7, 28.8]",0,19161
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,3127.44,"[358.1, 352.2, 94.2, 33.2]",0,19162
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,3022.5,"[357.8, 350.1, 93.0, 32.5]",0,19163
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2885.96,"[356.6, 348.1, 93.7, 30.8]",0,19164
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2632.97,"[356.1, 342.7, 93.7, 28.1]",0,19165
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2632.68,"[355.6, 334.6, 92.7, 28.4]",0,19166
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2178.03,"[355.0, 332.9, 91.9, 23.7]",0,19167
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,1855.42,"[354.3, 325.1, 91.4, 20.3]",0,19168
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,1760.16,"[353.5, 323.0, 91.2, 19.3]",0,19169
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,1791.44,"[352.5, 320.3, 91.4, 19.6]",0,19170
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,1855.42,"[352.0, 317.3, 91.4, 20.3]",0,19171
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2393.37,"[351.2, 308.1, 91.7, 26.1]",0,19172
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,1999.8,"[350.0, 307.1, 90.9, 22.0]",0,19173
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2440.35,"[350.0, 300.4, 93.5, 26.1]",0,19174
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2552.82,"[349.0, 295.3, 94.2, 27.1]",0,19175
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2415.8,"[348.2, 292.9, 94.0, 25.7]",0,19176
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2492.55,"[346.9, 289.2, 95.5, 26.1]",0,19177
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2298.48,"[346.7, 285.8, 94.2, 24.4]",0,19178
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2425.7,"[346.2, 280.4, 95.5, 25.4]",0,19179
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2486.88,"[345.4, 274.6, 94.2, 26.4]",0,19180
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,3882.2,"[345.4, 250.6, 94.0, 41.3]",0,19181
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,3144.04,"[345.1, 264.8, 94.7, 33.2]",0,19182
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,2056.06,"[354.3, 328.8, 92.2, 22.3]",0,19183
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,7,26148.64,"[618.9, 144.3, 126.2, 207.2]",0,19184
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,7,25967.76,"[617.1, 312.6, 118.9, 218.4]",0,19185
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,776.16,"[592.8, 362.0, 39.6, 19.6]",0,19186
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,31295.52,"[402.8, 363.3, 253.2, 123.6]",0,19187
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,3243.24,"[653.0, 406.7, 39.6, 81.9]",0,19188
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,1397.48,"[512.8, 262.4, 43.4, 32.2]",0,19189
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,97634.12,"[394.7, 531.0, 321.8, 303.4]",0,19190
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,14610.75,"[595.6, 458.2, 82.5, 177.1]",0,19191
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,5,5821.14,"[0.0, 298.7, 44.2, 131.7]",0,19192
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,7,5478.24,"[0.0, 509.3, 45.2, 121.2]",0,19193
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,5,24213.68,"[454.9, 693.8, 125.2, 193.4]",0,19194
4047,1024,1024,train/4047.jpg,0,NaN,NaN,2021-01-02 12:35:33,1,50175.36,"[386.8, 384.3, 223.2, 224.8]",0,19195
4048,1024,1024,train/4048.jpg,0,NaN,NaN,2020-12-31 11:01:43,5,73625.2,"[328.5, 323.3, 288.5, 255.2]",0,19196
4049,1024,1024,train/4049.jpg,0,NaN,NaN,2020-12-27 12:30:17,0,117924.18,"[371.5, 316.4, 263.4, 447.7]",0,19197
4050,1024,1024,train/4050.jpg,0,NaN,NaN,2020-12-25 17:24:48,7,225127.73,"[226.5, 386.7, 550.3, 409.1]",0,19198
4051,1024,1024,train/4051.jpg,0,NaN,NaN,2020-12-27 10:52:36,7,69765.92,"[93.2, 416.5, 261.1, 267.2]",0,19199
4051,1024,1024,train/4051.jpg,0,NaN,NaN,2020-12-27 10:52:36,7,54292.78,"[315.2, 404.3, 207.7, 261.4]",0,19200
4051,1024,1024,train/4051.jpg,0,NaN,NaN,2020-12-27 10:52:36,7,140361.0,"[423.4, 470.3, 306.8, 457.5]",0,19201
4051,1024,1024,train/4051.jpg,0,NaN,NaN,2020-12-27 10:52:36,7,250715.25,"[530.0, 195.0, 412.7, 607.5]",0,19202
4052,1024,1024,train/4052.jpg,0,NaN,NaN,2021-03-27 19:17:35,4,135484.18,"[3.0, 342.3, 237.4, 570.7]",0,19203
4052,1024,1024,train/4052.jpg,0,NaN,NaN,2021-03-27 19:17:35,4,121708.8,"[222.1, 335.2, 211.3, 576.0]",0,19204
4052,1024,1024,train/4052.jpg,0,NaN,NaN,2021-03-27 19:17:35,4,145917.68,"[798.8, 229.1, 224.8, 649.1]",0,19205
4052,1024,1024,train/4052.jpg,0,NaN,NaN,2021-03-27 19:17:35,4,165507.0,"[596.7, 235.9, 258.0, 641.5]",0,19206
4052,1024,1024,train/4052.jpg,0,NaN,NaN,2021-03-27 19:17:35,4,124287.92,"[428.4, 326.1, 213.7, 581.6]",0,19207
4053,1024,1024,train/4053.jpg,0,NaN,NaN,2020-12-29 23:16:09,1,83177.38,"[743.3, 595.8, 251.9, 330.2]",0,19208
4053,1024,1024,train/4053.jpg,0,NaN,NaN,2020-12-29 23:16:09,1,177696.0,"[197.8, 619.4, 617.0, 288.0]",0,19209
4053,1024,1024,train/4053.jpg,0,NaN,NaN,2020-12-29 23:16:09,7,179110.36,"[50.1, 248.6, 380.6, 470.6]",0,19210
4053,1024,1024,train/4053.jpg,0,NaN,NaN,2020-12-29 23:16:09,7,121059.71,"[614.3, 273.8, 370.1, 327.1]",0,19211
4053,1024,1024,train/4053.jpg,0,NaN,NaN,2020-12-29 23:16:09,1,129986.54,"[363.3, 426.2, 380.3, 341.8]",0,19212
4053,1024,1024,train/4053.jpg,0,NaN,NaN,2020-12-29 23:16:09,1,30930.57,"[437.5, 396.4, 179.1, 172.7]",0,19213
4053,1024,1024,train/4053.jpg,0,NaN,NaN,2020-12-29 23:16:09,1,25076.96,"[529.9, 437.1, 180.8, 138.7]",0,19214
4054,1024,1024,train/4054.jpg,0,NaN,NaN,2021-01-10 15:16:46,2,82409.36,"[322.9, 278.2, 253.1, 325.6]",0,19215
4055,1024,1024,train/4055.jpg,0,NaN,NaN,2020-12-30 22:33:19,0,1268.85,"[380.7, 4.1, 16.5, 76.9]",0,19216
4055,1024,1024,train/4055.jpg,0,NaN,NaN,2020-12-30 22:33:19,1,13291.88,"[10.9, 920.0, 128.3, 103.6]",0,19217
4055,1024,1024,train/4055.jpg,0,NaN,NaN,2020-12-30 22:33:19,9,245616.8,"[258.0, 116.8, 286.0, 858.8]",0,19218
4055,1024,1024,train/4055.jpg,0,NaN,NaN,2020-12-30 22:33:19,9,65599.59,"[341.1, 84.3, 86.1, 761.9]",0,19219
4055,1024,1024,train/4055.jpg,0,NaN,NaN,2020-12-30 22:33:19,0,7782.21,"[361.9, 0.0, 33.3, 233.7]",0,19220
4056,1024,1024,train/4056.jpg,0,NaN,NaN,2020-12-27 12:15:09,5,398833.9,"[176.8, 158.5, 558.2, 714.5]",0,19221
4057,1024,1024,train/4057.jpg,0,NaN,NaN,2020-12-25 13:36:03,1,13936.0,"[329.1, 353.5, 80.0, 174.2]",0,19222
4057,1024,1024,train/4057.jpg,0,NaN,NaN,2020-12-25 13:36:03,1,63439.19,"[276.7, 195.9, 184.9, 343.1]",0,19223
4057,1024,1024,train/4057.jpg,0,NaN,NaN,2020-12-25 13:36:03,1,208066.18,"[320.0, 269.0, 429.8, 484.1]",0,19224
4057,1024,1024,train/4057.jpg,0,NaN,NaN,2020-12-25 13:36:03,1,90975.83,"[158.2, 191.4, 260.9, 348.7]",0,19225
4058,1024,1024,train/4058.jpg,0,NaN,NaN,2021-01-05 16:15:08,7,253096.2,"[165.6, 241.8, 682.2, 371.0]",0,19226
4059,1024,1024,train/4059.jpg,0,NaN,NaN,2020-12-26 13:00:24,7,215102.8,"[27.2, 168.6, 315.4, 682.0]",0,19227
4059,1024,1024,train/4059.jpg,0,NaN,NaN,2020-12-26 13:00:24,7,28304.82,"[903.1, 0.0, 120.6, 234.7]",0,19228
4059,1024,1024,train/4059.jpg,0,NaN,NaN,2020-12-26 13:00:24,7,149729.2,"[796.7, 222.5, 227.0, 659.6]",0,19229
4059,1024,1024,train/4059.jpg,0,NaN,NaN,2020-12-26 13:00:24,7,134701.23,"[558.5, 348.1, 310.3, 434.1]",0,19230
4059,1024,1024,train/4059.jpg,0,NaN,NaN,2020-12-26 13:00:24,7,130659.0,"[315.9, 259.4, 242.5, 538.8]",0,19231
4060,1024,1024,train/4060.jpg,0,NaN,NaN,2021-04-27 14:14:41,5,140921.04,"[336.9, 427.7, 322.4, 437.1]",0,19232
4060,1024,1024,train/4060.jpg,0,NaN,NaN,2021-04-27 14:14:41,0,32505.62,"[463.9, 286.7, 80.9, 401.8]",0,19233
4060,1024,1024,train/4060.jpg,0,NaN,NaN,2021-04-27 14:14:41,1,42797.81,"[374.9, 640.3, 251.9, 169.9]",0,19234
4061,1024,1024,train/4061.jpg,0,NaN,NaN,2021-04-27 09:20:50,1,326881.14,"[234.7, 26.4, 741.9, 440.6]",0,19235
4061,1024,1024,train/4061.jpg,0,NaN,NaN,2021-04-27 09:20:50,0,114707.45,"[398.6, 663.1, 396.5, 289.3]",0,19236
4061,1024,1024,train/4061.jpg,0,NaN,NaN,2021-04-27 09:20:50,1,13420.24,"[417.9, 617.4, 90.8, 147.8]",0,19237
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,2,4910.46,"[746.7, 440.2, 66.9, 73.4]",0,19238
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,1,95632.0,"[376.5, 420.1, 430.0, 222.4]",0,19239
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,1,19719.63,"[435.0, 464.6, 249.3, 79.1]",0,19240
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,1,29688.1,"[507.8, 491.0, 266.5, 111.4]",0,19241
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,1,3888.71,"[683.1, 482.2, 76.1, 51.1]",0,19242
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,1,13541.51,"[558.8, 455.5, 149.3, 90.7]",0,19243
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,1,483.14,"[635.4, 471.2, 40.6, 11.9]",0,19244
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,7,27587.49,"[525.0, 419.5, 268.1, 102.9]",0,19245
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,7,99977.0,"[220.0, 497.9, 588.1, 170.0]",0,19246
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,5,25639.59,"[118.4, 521.4, 112.9, 227.1]",0,19247
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,7,1479.64,"[131.8, 600.8, 28.4, 52.1]",0,19248
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,7,24233.99,"[792.3, 489.1, 166.1, 145.9]",0,19249
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,0,4707.92,"[610.3, 378.7, 120.1, 39.2]",0,19250
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,1,1062.38,"[468.9, 387.1, 43.9, 24.2]",0,19251
4062,1024,1024,train/4062.jpg,0,NaN,NaN,2021-01-07 15:28:45,1,1816.89,"[773.9, 414.7, 85.3, 21.3]",0,19252
4063,1024,1024,train/4063.jpg,0,NaN,NaN,2021-04-27 09:09:28,0,70661.25,"[403.6, 262.9, 247.5, 285.5]",0,19253
4064,1024,1024,train/4064.jpg,0,NaN,NaN,2021-04-27 09:35:49,5,845202.6,"[0.0, 197.6, 1023.0, 826.2]",0,19254
4064,1024,1024,train/4064.jpg,0,NaN,NaN,2021-04-27 09:35:49,4,336441.6,"[249.2, 294.3, 576.0, 584.1]",0,19255
4065,1024,1024,train/4065.jpg,0,NaN,NaN,2020-12-28 16:41:55,5,92150.42,"[326.8, 427.4, 374.9, 245.8]",0,19256
4065,1024,1024,train/4065.jpg,0,NaN,NaN,2020-12-28 16:41:55,7,112523.18,"[282.4, 785.0, 471.4, 238.7]",0,19257
4066,1024,1024,train/4066.jpg,0,NaN,NaN,2020-12-30 16:07:32,7,130705.6,"[253.3, 376.6, 432.8, 302.0]",0,19258
4067,1024,1024,train/4067.jpg,0,NaN,NaN,2021-04-30 10:23:55,3,286059.3,"[272.3, 228.6, 413.5, 691.8]",0,19259
4068,1024,1024,train/4068.jpg,0,NaN,NaN,2020-12-26 20:01:27,3,32072.16,"[353.9, 496.0, 245.2, 130.8]",0,19260
4069,1024,1024,train/4069.jpg,0,NaN,NaN,2020-12-26 13:12:46,7,120079.68,"[113.3, 230.3, 267.2, 449.4]",0,19261
4069,1024,1024,train/4069.jpg,0,NaN,NaN,2020-12-26 13:12:46,7,355341.32,"[300.7, 183.2, 471.4, 753.8]",0,19262
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,6,28910.4,"[242.3, 580.7, 190.2, 152.0]",0,19263
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,1,5991.27,"[676.1, 558.4, 43.7, 137.1]",0,19264
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,1,37923.76,"[425.4, 618.0, 192.8, 196.7]",0,19265
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,7,65844.09,"[444.4, 339.0, 219.7, 299.7]",0,19266
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,1,18980.95,"[597.8, 573.3, 98.5, 192.7]",0,19267
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,7,37753.56,"[106.7, 586.2, 140.4, 268.9]",0,19268
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,7,5180.08,"[56.9, 768.0, 58.4, 88.7]",0,19269
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,7,30439.36,"[0.0, 845.9, 171.2, 177.8]",0,19270
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,6,12870.36,"[254.0, 592.9, 140.2, 91.8]",0,19271
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,7,73437.63,"[226.3, 288.5, 234.7, 312.9]",0,19272
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,7,78829.25,"[91.4, 196.4, 207.5, 379.9]",0,19273
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,7,61177.24,"[179.3, 650.8, 229.3, 266.8]",0,19274
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,7,32445.36,"[0.0, 315.9, 166.9, 194.4]",0,19275
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,7,102763.08,"[0.0, 467.3, 226.8, 453.1]",0,19276
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,6,30780.39,"[558.5, 474.4, 142.7, 215.7]",0,19277
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,1,102177.76,"[743.4, 411.1, 280.4, 364.4]",0,19278
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,1,30389.96,"[764.4, 440.2, 259.3, 117.2]",0,19279
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,1,9946.5,"[777.7, 478.1, 142.5, 69.8]",0,19280
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,4,2160.06,"[246.3, 742.3, 51.8, 41.7]",0,19281
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,4,9925.11,"[261.6, 752.1, 66.3, 149.7]",0,19282
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,1,10344.94,"[462.0, 612.6, 104.6, 98.9]",0,19283
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,5,1127.76,"[495.5, 678.3, 25.4, 44.4]",0,19284
4070,1024,1024,train/4070.jpg,0,NaN,NaN,2021-01-05 10:15:47,2,3334.34,"[501.8, 682.0, 56.9, 58.6]",0,19285
4071,1024,1024,train/4071.jpg,0,NaN,NaN,2021-01-12 14:40:56,7,15225.0,"[218.4, 309.3, 72.5, 210.0]",0,19286
4071,1024,1024,train/4071.jpg,0,NaN,NaN,2021-01-12 14:40:56,7,47061.12,"[425.3, 208.0, 203.2, 231.6]",0,19287
4071,1024,1024,train/4071.jpg,0,NaN,NaN,2021-01-12 14:40:56,7,46572.36,"[665.4, 256.0, 238.1, 195.6]",0,19288
4071,1024,1024,train/4071.jpg,0,NaN,NaN,2021-01-12 14:40:56,7,74344.87,"[486.3, 361.4, 321.7, 231.1]",0,19289
4071,1024,1024,train/4071.jpg,0,NaN,NaN,2021-01-12 14:40:56,7,75152.5,"[268.9, 264.6, 261.4, 287.5]",0,19290
4071,1024,1024,train/4071.jpg,0,NaN,NaN,2021-01-12 14:40:56,7,157785.48,"[242.1, 521.9, 437.2, 360.9]",0,19291
4071,1024,1024,train/4071.jpg,0,NaN,NaN,2021-01-12 14:40:56,0,1204.14,"[307.1, 938.4, 42.7, 28.2]",0,19292
4071,1024,1024,train/4071.jpg,0,NaN,NaN,2021-01-12 14:40:56,0,438.6,"[115.8, 544.0, 43.0, 10.2]",0,19293
4072,1024,1024,train/4072.jpg,0,NaN,NaN,2021-04-28 13:31:01,7,41030.36,"[361.0, 400.8, 228.2, 179.8]",0,19294
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,22912.0,"[172.0, 844.7, 128.0, 179.0]",0,19295
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,3865.67,"[197.8, 901.6, 67.7, 57.1]",0,19296
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,5678.54,"[167.3, 854.9, 86.3, 65.8]",0,19297
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,3023.56,"[778.8, 996.8, 112.4, 26.9]",0,19298
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,1530.29,"[691.5, 1010.0, 111.7, 13.7]",0,19299
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,17625.6,"[895.7, 788.3, 128.0, 137.7]",0,19300
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,9680.88,"[899.4, 802.0, 115.8, 83.6]",0,19301
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,8260.72,"[901.4, 857.9, 122.2, 67.6]",0,19302
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,2136.42,"[973.9, 876.4, 49.8, 42.9]",0,19303
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,331064.0,"[192.7, 559.7, 713.5, 464.0]",0,19304
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,12358.2,"[218.8, 600.4, 86.0, 143.7]",0,19305
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,148521.58,"[149.3, 331.4, 408.7, 363.4]",0,19306
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,133350.69,"[277.7, 477.5, 540.1, 246.9]",0,19307
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,1,15314.62,"[878.4, 911.7, 145.3, 105.4]",0,19308
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,0,19631.96,"[214.0, 750.0, 254.3, 77.2]",0,19309
4073,1024,1024,train/4073.jpg,0,NaN,NaN,2021-01-10 16:15:19,0,16446.24,"[694.5, 709.3, 194.4, 84.6]",0,19310
4074,1024,1024,train/4074.jpg,0,NaN,NaN,2020-12-26 14:24:32,5,245727.6,"[301.0, 219.1, 424.4, 579.0]",0,19311
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,90906.09,"[0.0, 0.0, 348.7, 260.7]",0,19312
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,17870.94,"[0.0, 140.9, 98.3, 181.8]",0,19313
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,3376.1,"[754.0, 786.6, 45.5, 74.2]",0,19314
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,0,15664.48,"[687.5, 763.3, 88.6, 176.8]",0,19315
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,4130.04,"[326.1, 0.0, 76.2, 54.2]",0,19316
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,16565.64,"[828.2, 544.8, 144.3, 114.8]",0,19317
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,27423.27,"[798.5, 472.7, 165.3, 165.9]",0,19318
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,3342.24,"[851.8, 416.2, 52.8, 63.3]",0,19319
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,2864.4,"[818.0, 469.3, 46.2, 62.0]",0,19320
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,9129.75,"[764.4, 529.3, 77.7, 117.5]",0,19321
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,27494.37,"[0.0, 637.0, 71.1, 386.7]",0,19322
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,243112.59,"[0.0, 689.8, 728.1, 333.9]",0,19323
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,1024621.33,"[0.0, 0.0, 1000.9, 1023.7]",0,19324
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,31102.4,"[0.0, 263.8, 112.0, 277.7]",0,19325
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,0,22627.0,"[192.0, 424.0, 133.1, 170.0]",0,19326
4075,1024,1024,train/4075.jpg,0,NaN,NaN,2021-04-27 09:21:06,0,667465.96,"[17.0, 0.0, 812.2, 821.8]",0,19327
4076,1024,1024,train/4076.jpg,0,NaN,NaN,2021-04-27 17:47:26,1,422375.5,"[122.9, 308.1, 829.0, 509.5]",0,19328
4076,1024,1024,train/4076.jpg,0,NaN,NaN,2021-04-27 17:47:26,0,4949.66,"[267.2, 306.0, 94.1, 52.6]",0,19329
4076,1024,1024,train/4076.jpg,0,NaN,NaN,2021-04-27 17:47:26,0,236977.16,"[102.3, 336.5, 850.6, 278.6]",0,19330
4076,1024,1024,train/4076.jpg,0,NaN,NaN,2021-04-27 17:47:26,0,1853.0,"[813.0, 791.6, 54.5, 34.0]",0,19331
4077,1024,1024,train/4077.jpg,0,NaN,NaN,2020-12-27 12:42:39,5,467199.71,"[93.8, 196.3, 877.7, 532.3]",0,19332
4077,1024,1024,train/4077.jpg,0,NaN,NaN,2020-12-27 12:42:39,0,25194.68,"[376.2, 527.0, 187.6, 134.3]",0,19333
4078,1024,1024,train/4078.jpg,0,NaN,NaN,2020-12-27 12:10:53,0,95571.0,"[403.8, 335.6, 210.0, 455.1]",0,19334
4079,1024,1024,train/4079.jpg,0,NaN,NaN,2020-12-26 16:24:49,7,86245.08,"[152.0, 453.1, 378.6, 227.8]",0,19335
4079,1024,1024,train/4079.jpg,0,NaN,NaN,2020-12-26 16:24:49,7,103016.88,"[473.1, 287.7, 386.7, 266.4]",0,19336
4079,1024,1024,train/4079.jpg,0,NaN,NaN,2020-12-26 16:24:49,5,41015.52,"[290.2, 294.3, 219.1, 187.2]",0,19337
4079,1024,1024,train/4079.jpg,0,NaN,NaN,2020-12-26 16:24:49,7,112064.94,"[460.9, 469.8, 323.7, 346.2]",0,19338
4079,1024,1024,train/4079.jpg,0,NaN,NaN,2020-12-26 16:24:49,4,1286.2,"[722.3, 911.7, 54.5, 23.6]",0,19339
